Code	Display	Definition
4849008	Ovarian biopsy	
4862007	Revision of anastomosis of large intestine	
4877004	Extracapsular extraction of lens with iridectomy	
4891005	Proctostomy	
4895001	Construction of sigmoid bladder	
4902005	Ethchlorvynol measurement	
4903000	Serum protein electrophoresis	
4904006	Dilation of anal sphincter under nonlocal anesthesia	
4914002	Treatment planning for teletherapy	
4929000	Local perfusion of kidney	
4930005	Repair of thoracogastric fistula	
4934001	Salpingography	
4957007	Cervical spinal fusion for pseudoarthrosis	
4966006	Extracorporeal perfusion	
4970003	Venography	
4974007	Liver operation	
4976009	Anesthesia for endoscopic procedure on lower extremity	
4987001	Osteoplasty of cranium with flap of bone	
4992004	Cardiac catheterization, left heart, retrograde, percutaneous	
4993009	Ischemic limb exercise with electromyography and lactic acid determination	
5016005	Pontic, resin with high noble metal	
5019003	Direct laryngoscopy with biopsy	
5021008	Aldosterone measurement, standing, normal salt diet	
5022001	Lysergic acid diethylamide measurement	
5025004	Semen analysis, presence and motility of sperm	
5032008	Labial veneer, porcelain laminate, laboratory	
5034009	Graft to hair-bearing skin	
5048009	External cephalic version with tocolysis	
5055006	Uniscept system test	
5057003	Radical orbitomaxillectomy	
5065000	Reduction of closed traumatic hip dislocation with anesthesia	
5091004	Peripheral vascular disease study	
5105000	Endoscopy of renal pelvis	
5110001	Ultrasound peripheral imaging, real time scan	
5113004	FT4 - Free thyroxine level	
5119000	Epiglottidectomy	
5121005	Wedge osteotomy of pelvic bone	
5123008	Anesthesia for procedure on pericardium with pump oxygenator	
5130002	Needling of lens for cataract	
5131003	Radiography of chest wall	
5135007	Diagnostic procedure on scapula	
5147001	Excision of lesion of ankle joint	
5151004	Manual reduction of rectal hemorrhoids	
5154007	Communication enhancement: speech deficit	
5161006	Specialty clinic admission	
5162004	Excision of pressure ulcer	
5165002	Division of thoracic artery	
5176003	Thromboendarterectomy with graft of renal artery	
5182000	Total body perfusion	
5184004	Osteotomy of shaft of femur with fixation	
5186002	Arthrotomy for synovectomy of glenohumeral joint	
5190000	Cell fusion	
5191001	Surgical treatment of missed miscarriage of second trimester	
5212002	Excision of lesion of lacrimal gland by frontal approach	
5216004	Three dimensional ultrasound imaging of heart	
5233006	Lateral fasciotomy	
5243009	Suture of adenoid fossa	
5245002	Transplantation of peripheral vein	
5246001	Breakpoint cluster region analysis	
5264008	Total bile acids measurement	
5267001	Adrenal artery ligation	
5270002	Bilateral destruction of fallopian tubes	
5273000	Manual reduction of closed fracture of proximal end of ulna	
5282006	Operation on oropharynx	
5290006	Incision and drainage of Ludwig angina	
5298004	Incision and drainage of deep hematoma of thigh region	
5304008	DXT - Radiotherapy	
5316002	Closed osteotomy of mandibular ramus	
5317006	Radical amputation of penis with bilateral pelvic lymphadenectomy	
5326009	Administration of dermatologic formulation	
5328005	Shortening of Achilles tendon	
5337005	Trocar biopsy	
5338000	Nicotine measurement	
5342002	Prophylactic treatment of tibia with methyl methacrylate	
5348003	Repair of endocardial cushion defect	
5357009	Leukocyte poor blood preparation	
5373003	Stress breaker	
5384005	Excision of part of frontal cortex	
5391008	Artificial voice rehabilitation	
5393006	Exploration of parathyroid with mediastinal exploration by sternal split approach	
5402006	Manipulation of thoracic artery	
5407000	Injection of fallopian tube	
5415002	Destruction of lesion of liver	
5419008	Lysis of adhesions of tendon of hand	
5422005	Amylase measurement, peritoneal fluid	
5429001	Diagnostic procedure on nipple	
5431005	Percutaneous transluminal angioplasty	
5433008	Skeletal X-ray of lower limb	
5446003	Excision of cervical rib for outlet compression syndrome with sympathectomy	
5447007	Transfusion	
5452002	Core needle biopsy of thymus	
5456004	Graft of lymphatic structure	
5457008	Serologic test for Rickettsia conorii	
5460001	Removal of prosthesis from fallopian tube	
5479003	Select picture audiometry	
5482008	Serologic test for Blastomyces	
5486006	Delayed suture of tendon of hand	
5489004	Diagnostic procedure on radius	
5506006	Incision and exploration of abdominal wall	
5517007	Restoration, inlay, porcelain/ceramic, per tooth, in addition to inlay	
5521000	Open reduction of fracture of phalanges of foot	
5536002	Arthrodesis of carpometacarpal joint of digits, other than thumb	
5545001	Repair of carotid body	
5551006	Direct laryngoscopy with arytenoidectomy with operating microscope	
5556001	Manually assisted spontaneous delivery	
5570001	Arthrotomy for infection with exploration and drainage of carpometacarpal joint	
5571002	Excision of lesion of aorta with end-to-end anastomosis	
5572009	Incision of kidney pelvis	
5586008	Aminolevulinic acid dehydratase measurement	
5608002	Excretion measurement	
5616006	Osteoplasty of tibia	
5621009	Excision of malignant lesion of skin of extremities	
5632009	Open biopsy of bronchus	
5636007	Fistulectomy of bone	
5638008	Carbohydrate measurement	
5648005	Surgical repair and revision of shunt	
5651003	Arylsulfatase A measurement	
5663008	Phlebectomy of varicose vein of head and neck	
5669007	Portable electroencephalogram awake and asleep with stimulation	
5671007	Magnet extraction of foreign body from ciliary body	
5687005	Removal of foreign body from ovary	
5690004	Incision of seminal vesicle	
5694008	Crisis intervention with follow-up	
5721002	Repair of eyebrow	
5722009	Surgical reanastomosis of colon	
5726007	Removal of epicardial electrodes	
5728008	Anoscopy for removal of foreign body	
5731009	Hemosiderin, quantitative measurement	
5733007	Fluorescent identification of anti-nuclear antibody	
5738003	Biopsy of cul-de-sac	
5745003	Excision ampulla of Vater with reimplantation of common duct	
5760000	Osteoplasty of radius and ulna, shortening	
5771004	Blepharotomy	
5777000	Flexorplasty of elbow	
5781000	Operation on nasal septum	
5785009	Forensic autopsy	
5787001	Elevation of bone fragments of orbit of skull with debridement	
5789003	Lysis of adhesions of intestines	
5796001	Excision of external thrombotic hemorrhoid	
5806001	Revision of tracheostomy scar	
5807005	Fenestration of inner ear, initial	
5809008	Selective vagotomy with pyloroplasty and gastrostomy	
5812006	Laboratory reporting, fax	
5818005	Flocculation test	
5821007	Ligation, division and complete stripping of long and short saphenous veins	
5823005	Diagnostic radiography, left	
5832007	Partial ostectomy of thorax, ribs or sternum	
5845006	Emulsification procedure	
5846007	Diagnostic radiography of toes	
5857002	Complement mediated cytotoxicity assay	
5865004	Open reduction of dislocation of toe	
5870006	Tertiary closure of abdominal wall	
5880005	Clinical examination	
5892005	Mastoid antrotomy	
5894006	Methyl red test	
5897004	Removal of Scribner shunt	
5902003	History and physical examination, complete	
5925002	Incision and drainage of hematoma of wrist	
5930003	Cardiac monitor removal	
5947002	Consultation for hearing and/or speech problem	
5961007	Division of blood vessels of cornea	
5966002	Removal of foreign body from elbow area, deep	
5971009	Incision and drainage of axilla	
5983006	Repair of spermatic cord	
5986003	Non-sensitized spontaneous sheep erythrocyte binding, E-rosette	
5992009	Midtarsal arthrodesis, multiple	
5995006	Gas liquid chromatography, flame photometric type	
5997003	Drainage of cerebral subarachnoid space by aspiration	
5998008	Radical dissection of groin	
6005008	Transplantation of vitreous by anterior approach	
6007000	Magnetic resonance imaging of chest	
6019008	Endoscopy of large intestine	
6025007	Laparoscopic appendectomy	
6026008	Removal of coronary artery obstruction by percutaneous transluminal balloon with thrombolytic agent	
6029001	Augmentation of outflow tract of pulmonary valve	
6035001	Chart abstracting	
6063004	Kanamycin measurement	
6069000	Panniculotomy	
6082008	Perforation of footplate	
6092000	Aspiration of nasal sinus by puncture	
6100001	Fenestration of stapes footplate with vein graft	
6108008	Subdural tap through fontanel, infant, initial	
6119006	Local destruction of lesion of bony palate	
6125005	Change of gastrostomy tube	
6126006	Fitzgerald factor assay	
6127002	Diagnostic radiography of abdomen, oblique standard	
6130009	Surgical exposure of impacted or unerupted tooth to aid eruption	
6133006	Lymphokine assay	
6143009	Diabetic education	
6146001	Repair of heart septum with prosthesis	
6148000	Chondrectomy of semilunar cartilage of knee	
6157006	Endoscopic retrograde cholangiopancreatography with biopsy	
6159009	Galactose measurement	
6161000	Excision of lesion of capsule of toes	
6164008	Osteoclasis of clavicle	
6166005	Nephropyeloureterostomy	
6177004	Southern blot assay	
6187000	Repair of aneurysm with graft of common femoral artery	
6188005	Arthrotomy of knee	
6189002	Excision of aberrant tissue of breast	
6190006	Colopexy	
6195001	Transurethral drainage of prostatic abscess	
6198004	Repair of fracture with Sofield type procedure	
6200005	Excision of lesion of female perineum	
6205000	Fluorescent antigen, titer	
6213004	Prescribing corneoscleral contact lens	
6221005	Suture of colon	
6225001	Antibody detection, RBC, enzyme, 2 stage technique, including anti-human globulin	
6226000	Visual rehabilitation, eye motion defect	
6227009	Relationship psychotherapy	
6231003	Graft of palate	
6238009	Diagnostic radiography of sacroiliac joints	
6240004	Operative procedure on knee	
6255008	Resection of abdominal artery with replacement	
6271008	Echography, immersion B-scan	
6274000	Excision of aural glomus tumor, extended, extratemporal	
6286002	Destructive procedure on ovaries and fallopian tubes	
6289009	White blood cell histogram evaluation	
6295005	Sequestrectomy of pelvic bone	
6307005	Keratophakia	
6309008	Fecal fat differential, quantitative	
6319002	Beta lactamase, chromogenic cephalosporin susceptibility test	
6337001	Ligation of aortic arch	
6339003	Conditioning play audiometry	
6343004	Forensic bite mark comparison technique	
6353003	Mitsuda reaction to lepromin	
6354009	Sedimentation rate, Westergren	
6355005	Removal of internal fixation device of radius	
6358007	Capsulorrhaphy of joint	
6361008	Anesthesia for popliteal thromboendarterectomy	
6363006	Dilation of lacrimal punctum with irrigation	
6370006	Chemosurgery of stomach lesion	
6384001	Removal of device from digestive system	
6385000	Exploration of disc space	
6388003	TdT stain	
6396008	Galactokinase measurement	
6397004	Muscular strength development exercise	
6399001	Division of arteriovenous fistula with ligation	
6402000	Excision of common bile duct	
6403005	Lengthening of muscle of hand	
6419003	Excision of tumor from elbow area, deep, subfascial	
6429005	Heteroautogenous transplantation	
6433003	Closed heart valvotomy of mitral valve	
6434009	Seminal fluid detection	
6438007	Exploration of ciliary body	
6439004	Destruction of lesion of peripheral nerve	
6443000	Pontic, porcelain fused to predominantly base metal	
6444006	Enlargement of eye socket	
6465000	Arthrotomy of glenohumeral joint for infection with drainage	
6466004	Administration of Rh immune globulin	
6470007	Laparoamnioscopy	
6473009	Suture of old obstetrical laceration of uterus	
6480006	Urinary bladder residual urine study	
6486000	Curettage of sclera	
6487009	Hand tendon pulley reconstruction with tendon prosthesis	
6491004	Protein S, free assay	
6499002	Tsuge operation on finger for macrodactyly repair	
6502003	Complete lower denture	
6506000	Placing a patient on a bedpan	
6519001	Operation on multiple extraocular muscles with temporary detachment from globe	
6521006	Polytomography	
6527005	Uchida fimbriectomy with tubal ligation by endoscopy	
6535008	Excision of cyst of hand	
6536009	Implantation of tricuspid valve with tissue graft	
6543003	Complicated catheterization of bladder	
6547002	Repair with closure of non-surgical wound	
6555009	Insertion of infusion pump beneath skin	
6556005	Reticulin antibody measurement	
6562000	Destruction of lesion of tongue	
6563005	Transposition of muscle of hand	
6567006	Pulmonary valve commissurotomy by transvenous balloon method	
6568001	Diagnostic procedure on eyelid	
6585004	Closed reduction of fracture of tarsal or metatarsal	
6589005	Antibody titration, high protein	
6601003	Removal of foreign body from skin of axilla	
6614002	Antibody to single stranded DNA measurement	
6615001	Electroretinography with medical evaluation	
6622009	Add clasp to existing partial denture	
6634001	Destruction of hemorrhoids, internal	
6639006	Replacement of obstructed valve in shunt system	
6650009	Radionuclide lacrimal flow study	
6656003	Acoustic stimulation test	
6657007	Maintenance drug therapy for mental disorder	
6658002	Removal of foreign body from alveolus	
6661001	King-Steelquist hindquarter operation	
6665005	Restoration, crown, porcelain fused to noble metal	
6668007	Fibrinogen assay, quantitative	
6670003	Closure of external fistula of trachea	
