Code	Display	Definition
745424761000087106	Workers' Compensation number	
753977441000087109	Ministry of Health Northwest Territories	
762510691000087106	Health regulatory body for audiologists and speech-language pathologists	
859430851000087100	Medical Care Plan - Hospital Technical Services (Quebec)	
874107021000087108	Health regulatory body for nurses	
876612791000087101	Health regulatory body for paramedics	
882121321000087100	Ministry of Health British Columbia	
912320101000087109	Health regulatory body for practical nurses	
930012821000087105	Health regulatory body for dietitians	
998711551000087102	Health PEI	
998820271000087109	Manitoba Health	
999483971000087108	Health regulatory body for naturopathic practitioners	
