Code	Display	Definition
8068002	Stratum lemnisci of corpora quadrigemina	
8079007	Radial nerve	
8091003	Intervertebral disc space of twelfth thoracic vertebra	
8100009	Infundibulum of Fallopian tube	
8111001	Intranuclear crystal	
8112008	Hindgut	
8119004	Delphian lymph node	
8128003	Supraaortic valve area	
8133004	Superior anastomotic vein	
8157004	Vein of head	
8158009	Interlobar duct of pancreas	
8159001	Superior colliculus of corpora quadrigemina	
8160006	Lateral striate arteries	
8161005	Infraorbital nerve	
8165001	Superior articular process of fifth thoracic vertebra	
8205005	Wrist	
8225009	Accessory atrioventricular bundle	
8242003	Apical branch of right pulmonary artery	
8251006	Osseous portion of Eustachian tube	
8264007	Tunica interna of eyeball	
8265008	Articular surface, metacarpal, of phalanx of hand	
8266009	Small intestine serosa	
8279000	Pelvic viscus	
8289001	Below knee region	
8292002	Interlobular arteries of liver	
8314003	Mastoid fontanel of skull	
8334002	Lumbar lymph node	
8356004	Colic lymph node	
8361002	Tunica intima	
8369000	Sphincter pupillae muscle	
8373002	Jugum of sphenoid bone	
8387002	Lamina of eighth thoracic vertebra	
8389004	Birth canal	
8412003	Iliac fossa	
8415001	Renal surface of adrenal gland	
8454000	Joint of lumbar vertebra	
8464009	Ligament of sacroiliac joint and pubic symphysis	
8482007	Sinoatrial node branch of right coronary artery	
8483002	Mesial surface of tooth	
8496001	Obliquus capitis muscle	
8523001	Inferior articular process of twelfth thoracic vertebra	
8546004	Posterior intercavernous sinus	
8556000	Lipid droplet	
8559007	Juxtaintestinal lymph node	
8560002	Interclavicular ligament	
8568009	Abdominal lymph nodes	
8580001	Both feet	
8595004	Meissner's plexus	
8598002	Acoustic nerve	
8600008	Cricoid cartilage	
8603005	Adductor hallucis muscle	
8604004	Medulla oblongata fasciculus cuneatus	
8608001	Right margin of heart	
8617001	Zygomatic region of face	
8623006	Transplanted ureter	
8629005	Superior right pulmonary vein	
8640002	Choroidal branches of posterior spinal artery	
8668003	Glycogen vacuole	
8671006	All toes	
8677005	Body of right atrium	
8688004	Lateral olfactory gyrus	
8695008	Intervertebral foramen of second lumbar vertebra	
8710005	Minor sublingual ducts	
8711009	Periodontal tissues	
8714001	Subcutaneous tissue of interdigital space of hand	
8752000	Cavernous portion of internal carotid artery	
8770002	Nail of second toe	
8775007	Tendinous arch	
8784007	Intranuclear body, granular with filamentous capsule	
8810002	Corticomedullary junction of adrenal gland	
8814006	Iliac tuberosity	
8815007	Thenar and hypothenar spaces	
8820007	Pedicle of eleventh thoracic vertebra	
8821006	Peroneal artery	
8827005	Shaft of phalanx of middle finger	
8839002	Agranular endoplasmic reticulum, connection with other organelle	
8845005	Subtendinous prepatellar bursa	
8850004	Proper fasciculus	
8854008	Crista galli	
8862000	Palmar surface of middle finger	
8873007	Mandibular right second premolar tooth	
8887007	Brachiocephalic vein	
8892009	Diaphragmatic surface of lung	
8894005	Gastric cardiac gland	
8897003	Lateral glossoepiglottic fold	
8907008	Left ulnar artery	
8910001	Inferior transverse scapular ligament	
8911002	Endocardium of right ventricle	
8928004	Inguinal lymph node	
8931003	Coracoid process of scapula	
8935007	Cerebral meninges	
8942007	Trapezoid ligament	
8965002	Stratum zonale of corpora quadrigemina	
8966001	Left eye	
8983005	Joint structure of vertebral column	
8988001	Marginal part of orbicularis oris muscle	
8993003	Hepatic vein	
9000002	Cerebellar peduncle	
9003000	Left parietal lobe	
9018004	Middle colic vein	
9040008	Ascending colon	
9055004	Both forearms	
9073001	White matter of insula	
9081000	Splenic sinusoids	
9086005	Superior laryngeal vein	
9089003	Arch of foot	
9108007	Vein of the scala tympani	
9127001	Transverse folds of palate	
9156001	Embryo stage 1	
9181003	Accessory carpal bone	
9185007	Capsule of metatarsophalangeal joint of fifth toe	
9186008	Filaments of contractile apparatus	
9188009	Intervertebral disc of eighth thoracic vertebra	
9208002	Centriole	
9212008	Shaft of fifth metatarsal bone	
9229006	Rotatores lumborum muscles	
9231002	External pudendal veins	
9240003	Niemann-Pick cell	
9242006	Posterior segment of right lobe of liver	
9258009	Gravid uterus	
9261005	Tendon and tendon sheath of second toe	
9262003	Fascia of pelvis	
9284003	Corpus cavernosum of penis	
9290004	Posterior intraoccipital synchondrosis	
9305001	Labial veins	
9317004	Merkel's tactile disc	
9320007	Subtendinous iliac bursa	
9321006	Tail of epididymis	
9325002	Interdental papilla of gingiva	
9332006	Lateral ligament of temporomandibular joint	
9348007	Skin of medial surface of middle finger	
9379006	Permanent teeth	
9380009	Pecten ani	
9384000	Lumbar vein	
9390001	Lymphatics of stomach	
9432007	Plantar surface of fourth toe	
9438006	Structure of deep cervical lymphatic vessel	
9454009	Subclavian vein	
9455005	Medial cartilaginous lamina of Eustachian tube	
9475001	Amacrine cells of retina	
9481009	Afferent glomerular arteriole	
9490002	Pulmonary ligament	
9498009	Head of metacarpal bone	
9502002	Coronal depression of tooth	
9512009	Calcaneocuboidal ligament	
9535007	Pyramid of medulla oblongata	
9558005	Facet for fifth costal cartilage of sternum	
9566001	Duodenal lumen	
9568000	Subcutaneous tissue of areola	
9596006	Deep branch of ulnar nerve	
9609000	Posterior process of nasal septal cartilage	
9625005	Lanugo hair	
9642004	Left superior vena cava	
9646001	Superior transverse scapular ligament	
9654004	Gastric mucous gland	
9659009	Infraclavicular lymph nodes	
9662007	Subcutaneous tissue of lower margin of nasal septum	
9668006	Ciliary muscle	
9677004	Head of second metatarsal bone	
9683001	Melanocyte	
9684007	Posterior scrotal branches of internal pudendal artery	
9708001	Iliac fascia	
9732008	Medial supraclavicular nerves	
9736006	Right wrist	
9743000	Tendon of index finger	
9758008	Submucosa of tonsil	
9770007	Genital tubercle	
9775002	Left carotid sinus	
9779008	Distinctive shape of mitochondrial cristae	
9783008	Superficial lymphatics of thorax	
9791004	Deep venous system of lower extremity	
9796009	Skeletal muscle fiber, type IIb	
9813009	Fascia of upper extremity	
9825007	Proximal phalanx of little toe	
9837009	Perforating branches of internal thoracic artery	
9840009	Biparietal diameter of head	
9841008	Interspinalis thoracis muscles	
9846003	Right kidney	
9847007	Hilum of adrenal gland	
9849005	Fornix of lacrimal sac	
9870004	Carunculae hymenales	
9875009	Thymus	
9878006	Appendicular vein	
9880000	Thyroid tubercle	
9881001	Peripheral nerve myelinated nerve fiber	
9891007	Transverse arytenoid muscle	
9898001	Paracentral lobule	
9951005	Posterior ethmoidal nerve	
9968009	Primary foot process	
9970000	Ileocecal ostium	
9976006	Rhomboideus cervicis muscle	
9994000	Superior articular process of sixth thoracic vertebra	
9999005	Duodenal ampulla	
10013000	Lateral meniscus of knee joint	
10024003	Base of lung	
10025002	Base of phalanx of index finger	
10026001	Ventral spinocerebellar tract of pons	
10036009	Nucleus pulposus of intervertebral disc of eighth thoracic vertebra	
10042008	Intervertebral foramen of fifth thoracic vertebra	
10047002	Transplanted lung	
10052007	Male	
10056005	Ophthalmic nerve	
10062000	Levator labii superioris muscle	
10119003	Deep volar arch of radial artery	
10124000	Deep dorsal sacrococcygeal ligament	
